Date,Time,Temperature,Humidity
03/26/22,16:51,22.6*C,29.5%
03/26/22,16:51,22.6*C,29.5%
03/26/22,16:51,22.6*C,29.5%
03/26/22,16:51,22.6*C,29.5%
03/26/22,16:52,22.5*C,29.4%
03/26/22,16:52,22.5*C,29.4%
03/26/22,16:52,22.6*C,29.5%
03/26/22,16:52,22.6*C,29.5%
03/26/22,16:52,22.6*C,29.5%
03/26/22,16:53,22.6*C,29.5%
03/26/22,16:53,22.6*C,29.5%
03/26/22,16:53,22.6*C,29.5%
03/26/22,16:53,22.5*C,29.4%
03/26/22,16:54,22.5*C,29.4%
03/26/22,16:54,22.6*C,29.5%
03/26/22,16:54,22.6*C,29.5%
03/26/22,16:54,22.6*C,29.5%
03/26/22,16:55,22.5*C,29.4%
03/26/22,16:55,22.6*C,29.5%
03/26/22,16:55,22.6*C,29.4%
03/26/22,16:55,22.6*C,29.5%
03/26/22,16:55,22.6*C,29.4%
03/26/22,16:56,22.6*C,29.4%
03/26/22,16:56,22.6*C,29.4%
03/26/22,16:56,22.6*C,29.4%
03/26/22,16:56,22.6*C,29.5%
03/26/22,16:57,22.6*C,29.5%
03/26/22,16:57,22.6*C,29.4%
03/26/22,16:57,22.6*C,29.4%
03/26/22,16:57,22.6*C,29.4%
03/26/22,16:58,22.6*C,29.4%
03/26/22,16:58,22.6*C,29.4%
03/26/22,16:58,22.6*C,29.4%
03/26/22,16:58,22.6*C,29.4%
03/26/22,16:58,22.6*C,29.5%
03/26/22,16:59,22.6*C,29.5%
03/26/22,16:59,22.6*C,29.5%
03/26/22,16:59,22.6*C,29.5%
03/26/22,16:59,22.6*C,29.5%
03/26/22,17:00,22.6*C,29.5%
03/26/22,17:00,22.6*C,29.5%
03/26/22,17:00,22.6*C,29.5%
03/26/22,17:00,22.6*C,29.5%
03/26/22,17:00,22.5*C,29.4%
03/26/22,17:01,22.6*C,29.4%
03/26/22,17:01,22.6*C,29.4%
03/26/22,17:01,22.6*C,29.5%
03/26/22,17:01,22.6*C,29.5%
03/26/22,17:02,22.6*C,29.5%
03/26/22,17:02,22.6*C,29.5%
03/26/22,17:02,22.6*C,29.5%
03/26/22,17:02,22.6*C,29.5%
03/26/22,17:02,22.6*C,29.5%
03/26/22,17:03,22.6*C,29.5%
03/26/22,17:03,22.6*C,29.5%
03/26/22,17:03,22.5*C,29.4%
03/26/22,17:03,22.5*C,29.4%
03/26/22,17:04,22.5*C,29.4%
03/26/22,17:04,22.5*C,29.4%
03/26/22,17:04,22.5*C,29.4%
03/26/22,17:04,22.5*C,29.4%
03/26/22,17:04,22.6*C,29.5%
03/26/22,17:05,22.6*C,29.5%
03/26/22,17:05,22.6*C,29.5%
03/26/22,17:05,22.5*C,29.4%
03/26/22,17:05,22.5*C,29.4%
03/26/22,17:06,22.5*C,29.4%
03/26/22,17:06,22.5*C,29.4%
03/26/22,17:06,22.5*C,29.4%
03/26/22,17:06,22.5*C,29.4%
03/26/22,17:06,22.6*C,29.5%
03/26/22,17:07,22.6*C,29.5%
03/26/22,17:07,22.6*C,29.5%
03/26/22,17:07,22.6*C,29.5%
03/26/22,17:07,22.5*C,29.4%
03/26/22,17:08,22.5*C,29.4%
03/26/22,17:08,22.5*C,29.4%
03/26/22,17:08,22.5*C,29.4%
03/26/22,17:08,22.6*C,29.5%
03/26/22,17:08,22.5*C,29.4%
03/26/22,17:09,22.6*C,29.5%
03/26/22,17:09,22.6*C,29.5%
03/26/22,17:09,22.6*C,29.4%
03/26/22,17:09,22.6*C,29.5%
03/26/22,17:10,22.5*C,29.4%
03/26/22,17:10,22.5*C,29.4%
03/26/22,17:10,22.5*C,29.4%
03/26/22,17:10,22.5*C,29.4%
03/26/22,17:10,22.5*C,29.4%
03/26/22,17:11,22.5*C,29.4%
03/26/22,17:11,22.5*C,29.4%
03/26/22,17:11,22.6*C,29.5%
03/26/22,17:11,22.6*C,29.5%
03/26/22,17:12,22.6*C,29.5%
03/26/22,17:12,22.5*C,29.4%
03/26/22,17:12,22.6*C,29.5%
03/26/22,17:12,22.6*C,29.5%
03/26/22,17:12,22.5*C,29.4%
03/26/22,17:13,22.5*C,29.4%
03/26/22,17:13,22.5*C,29.4%
03/26/22,17:13,22.6*C,29.5%
03/26/22,17:13,22.6*C,29.5%
03/26/22,17:14,22.5*C,29.4%
03/26/22,17:14,22.6*C,29.5%
03/26/22,17:14,22.6*C,29.5%
03/26/22,17:14,22.6*C,29.5%
03/26/22,17:15,22.6*C,29.5%
03/26/22,17:15,22.6*C,29.5%
03/26/22,17:15,22.6*C,29.5%
03/26/22,17:15,22.5*C,29.4%
03/26/22,17:15,22.6*C,29.4%
03/26/22,17:16,22.6*C,29.5%
03/26/22,17:16,22.5*C,29.4%
03/26/22,17:16,22.5*C,29.4%
03/26/22,17:16,22.6*C,29.5%
03/26/22,17:17,22.6*C,29.5%
03/26/22,17:17,22.6*C,29.4%
03/26/22,17:17,22.6*C,29.4%
03/26/22,17:17,22.5*C,29.4%
03/26/22,17:18,22.5*C,29.4%
03/26/22,17:18,22.6*C,29.5%
03/26/22,17:18,22.6*C,29.5%
03/26/22,17:18,22.5*C,29.4%
03/26/22,17:18,22.6*C,29.5%
03/26/22,17:19,22.5*C,29.4%
03/26/22,17:19,22.5*C,29.4%
03/26/22,17:19,22.6*C,29.4%
03/26/22,17:19,22.5*C,29.4%
03/26/22,17:20,22.5*C,29.4%
03/26/22,17:20,22.5*C,29.4%
03/26/22,17:20,22.5*C,29.4%
03/26/22,17:20,22.6*C,29.5%
03/26/22,17:20,22.5*C,29.4%
03/26/22,17:21,22.5*C,29.4%
03/26/22,17:21,22.6*C,29.5%
03/26/22,17:21,22.5*C,29.4%
03/26/22,17:21,22.5*C,29.4%
03/26/22,17:22,22.5*C,29.4%
03/26/22,17:22,22.6*C,29.4%
03/26/22,17:22,22.5*C,29.4%
03/26/22,17:22,22.6*C,29.5%
03/26/22,17:22,22.6*C,29.5%
03/26/22,17:23,22.5*C,29.4%
03/26/22,17:23,22.6*C,29.5%
03/26/22,17:23,22.6*C,29.5%
03/26/22,17:23,22.5*C,29.4%
03/26/22,17:23,22.5*C,29.4%
03/26/22,17:24,22.5*C,29.4%
03/26/22,17:24,22.5*C,29.4%
03/26/22,17:24,22.5*C,29.4%
03/26/22,17:24,22.5*C,29.4%
03/26/22,17:25,22.6*C,29.5%
03/26/22,17:25,22.5*C,29.4%
03/26/22,17:25,22.5*C,29.4%
03/26/22,17:25,22.5*C,29.4%
03/26/22,17:25,22.5*C,29.4%
03/26/22,17:26,22.5*C,29.4%
03/26/22,17:26,22.5*C,29.4%
03/26/22,17:26,22.5*C,29.4%
03/26/22,17:26,22.5*C,29.4%
03/26/22,17:27,22.5*C,29.4%
03/26/22,17:27,22.5*C,29.4%
03/26/22,17:27,22.5*C,29.4%
03/26/22,17:27,22.6*C,29.5%
03/26/22,17:27,22.5*C,29.4%
03/26/22,17:28,22.5*C,29.4%
03/26/22,17:28,22.5*C,29.4%
03/26/22,17:28,22.6*C,29.5%
03/26/22,17:28,22.5*C,29.4%
03/26/22,17:29,22.5*C,29.4%
03/26/22,17:29,22.5*C,29.4%
03/26/22,17:29,22.5*C,29.4%
03/26/22,17:29,22.6*C,29.5%
03/26/22,17:30,22.5*C,29.4%
03/26/22,17:30,22.5*C,29.4%
03/26/22,17:30,22.6*C,29.4%
03/26/22,17:30,22.5*C,29.4%
03/26/22,17:30,22.5*C,29.4%
03/26/22,17:31,22.5*C,29.4%
03/26/22,17:31,22.6*C,29.4%
03/26/22,17:31,22.6*C,29.4%
03/26/22,17:31,22.6*C,29.5%
03/26/22,17:32,22.5*C,29.4%
03/26/22,17:32,22.5*C,29.4%
03/26/22,17:32,22.5*C,29.4%
03/26/22,17:32,22.6*C,29.5%
03/26/22,17:32,22.5*C,29.4%
03/26/22,17:33,22.6*C,29.4%
03/26/22,17:33,22.6*C,29.4%
03/26/22,17:33,22.5*C,29.4%
03/26/22,17:33,22.5*C,29.4%
03/26/22,17:34,22.6*C,29.4%
03/26/22,17:34,22.5*C,29.3%
03/26/22,17:34,22.6*C,29.4%
03/26/22,17:34,22.6*C,29.5%
03/26/22,17:34,22.6*C,29.4%
03/26/22,17:35,22.5*C,29.4%
03/26/22,17:35,22.5*C,29.4%
03/26/22,17:35,22.5*C,29.4%
03/26/22,17:35,22.5*C,29.4%
03/26/22,17:35,22.5*C,29.4%
03/26/22,17:36,22.5*C,29.4%
03/26/22,17:36,22.5*C,29.4%
03/26/22,17:36,22.6*C,29.4%
03/26/22,17:36,22.5*C,29.4%
03/26/22,17:37,22.6*C,29.4%
03/26/22,17:37,22.6*C,29.3%
03/26/22,17:37,22.6*C,29.4%
03/26/22,17:37,22.6*C,29.4%
03/26/22,17:38,22.6*C,29.5%
03/26/22,17:38,22.6*C,29.5%
03/26/22,17:38,22.6*C,29.4%
03/26/22,17:38,22.6*C,29.4%
03/26/22,17:38,22.6*C,29.5%
03/26/22,17:39,22.6*C,29.5%
03/26/22,17:39,22.6*C,29.4%
03/26/22,17:39,22.6*C,29.4%
03/26/22,17:39,22.6*C,29.4%
03/26/22,17:40,22.6*C,29.4%
03/26/22,17:40,22.6*C,29.4%
03/26/22,17:40,22.6*C,29.3%
03/26/22,17:40,22.6*C,29.4%
03/26/22,17:40,22.5*C,29.4%
03/26/22,17:41,22.6*C,29.4%
03/26/22,17:41,22.6*C,29.4%
03/26/22,17:41,22.6*C,29.4%
03/26/22,17:41,22.5*C,29.4%
03/26/22,17:41,22.5*C,29.4%
03/26/22,17:42,22.5*C,29.4%
03/26/22,17:42,22.5*C,29.4%
03/26/22,17:42,22.5*C,29.4%
03/26/22,17:42,22.5*C,29.4%
03/26/22,17:43,22.5*C,29.4%
03/26/22,17:43,22.5*C,29.4%
03/26/22,17:43,22.5*C,29.4%
03/26/22,17:43,22.5*C,29.4%
03/26/22,17:44,22.5*C,29.4%
03/26/22,17:44,22.5*C,29.4%
03/26/22,17:44,22.5*C,29.4%
03/26/22,17:44,22.5*C,29.4%
03/26/22,17:44,22.5*C,29.4%
03/26/22,17:45,22.5*C,29.4%
03/26/22,17:45,22.5*C,29.4%
03/26/22,17:45,22.5*C,29.4%
03/26/22,17:45,22.5*C,29.4%
03/26/22,17:45,22.5*C,29.3%
03/26/22,17:46,22.5*C,29.3%
03/26/22,17:46,22.5*C,29.4%
03/26/22,17:46,22.5*C,29.4%
03/26/22,17:46,22.5*C,29.4%
03/26/22,17:47,22.5*C,29.4%
03/26/22,17:47,22.5*C,29.4%
03/26/22,17:47,22.5*C,29.4%
03/26/22,17:47,22.5*C,29.3%
03/26/22,17:47,22.6*C,29.3%
03/26/22,17:48,22.5*C,29.3%
03/26/22,17:48,22.5*C,29.3%
03/26/22,17:48,22.5*C,29.3%
03/26/22,17:48,22.5*C,29.3%
03/26/22,17:49,22.6*C,29.3%
03/26/22,17:49,22.6*C,29.3%
03/26/22,17:49,22.6*C,29.3%
03/26/22,17:49,22.6*C,29.3%
03/26/22,17:49,22.6*C,29.3%
03/26/22,17:50,22.5*C,29.3%
03/26/22,17:50,22.6*C,29.3%
03/26/22,17:50,22.5*C,29.3%
03/26/22,17:50,22.5*C,29.3%
03/26/22,17:51,22.6*C,29.4%
03/26/22,17:51,22.5*C,29.4%
03/26/22,17:51,22.5*C,29.3%
03/26/22,17:51,22.5*C,29.4%
03/26/22,17:51,22.5*C,29.4%
03/26/22,17:52,22.5*C,29.4%
03/26/22,17:52,22.6*C,29.4%
03/26/22,17:52,22.6*C,29.4%
03/26/22,17:52,22.5*C,29.4%
03/26/22,17:53,22.5*C,29.4%
03/26/22,17:53,22.5*C,29.4%
03/26/22,17:53,22.5*C,29.4%
03/26/22,17:53,22.5*C,29.4%
03/26/22,17:53,22.5*C,29.4%
03/26/22,17:54,22.5*C,29.3%
03/26/22,17:54,22.5*C,29.3%
03/26/22,17:54,22.5*C,29.3%
03/26/22,17:54,22.6*C,29.3%
03/26/22,17:55,22.5*C,29.3%
03/26/22,17:55,22.6*C,29.4%
03/26/22,17:55,22.6*C,29.4%
03/26/22,17:55,22.6*C,29.3%
03/26/22,17:55,22.6*C,29.3%
03/26/22,17:56,22.6*C,29.4%
03/26/22,17:56,22.6*C,29.4%
03/26/22,17:56,22.6*C,29.4%
03/26/22,17:56,22.6*C,29.4%
03/26/22,17:57,22.6*C,29.4%
03/26/22,17:57,22.6*C,29.5%
03/26/22,17:57,22.6*C,29.5%
03/26/22,17:57,22.6*C,29.5%
03/26/22,17:57,22.6*C,29.5%
03/26/22,17:58,22.6*C,29.5%
03/26/22,17:58,22.6*C,29.5%
03/26/22,17:58,22.6*C,29.5%
03/26/22,17:58,22.6*C,29.5%
03/26/22,17:59,22.6*C,29.5%
03/26/22,17:59,22.6*C,29.5%
03/26/22,17:59,22.6*C,29.5%
03/26/22,17:59,22.6*C,29.5%
03/26/22,17:59,22.6*C,29.5%
03/26/22,18:00,22.6*C,29.6%
03/26/22,18:00,22.6*C,29.7%
03/26/22,18:00,22.6*C,29.7%
03/26/22,18:00,22.6*C,29.7%
03/26/22,18:01,22.6*C,29.7%
03/26/22,18:01,22.6*C,29.9%
03/26/22,18:01,22.6*C,29.9%
03/26/22,18:01,22.6*C,30.0%
03/26/22,18:02,22.6*C,30.0%
03/26/22,18:02,22.6*C,30.0%
03/26/22,18:02,22.6*C,30.1%
03/26/22,18:02,22.6*C,30.1%
03/26/22,18:02,22.6*C,30.2%
03/26/22,18:03,22.6*C,30.4%
03/26/22,18:03,22.6*C,30.4%
03/26/22,18:03,22.6*C,30.4%
03/26/22,18:03,22.6*C,30.5%
03/26/22,18:04,22.6*C,30.7%
03/26/22,18:04,22.6*C,30.7%
03/26/22,18:04,22.6*C,30.7%
03/26/22,18:04,22.6*C,30.7%
03/26/22,18:05,22.6*C,30.7%
03/26/22,18:05,22.6*C,31.0%
03/26/22,18:05,22.6*C,31.2%
03/26/22,18:05,22.6*C,31.2%
03/26/22,18:05,22.6*C,31.4%
03/26/22,18:06,22.6*C,31.4%
03/26/22,18:06,22.6*C,31.5%
03/26/22,18:06,22.6*C,31.3%
03/26/22,18:06,22.6*C,31.5%
03/26/22,18:07,22.6*C,31.6%
03/26/22,18:07,22.6*C,31.6%
03/26/22,18:07,22.7*C,31.7%
03/26/22,18:07,22.6*C,31.5%
03/26/22,18:07,22.6*C,31.7%
03/26/22,18:08,22.6*C,31.8%
03/26/22,18:08,22.6*C,31.9%
03/26/22,18:08,22.6*C,32.1%
03/26/22,18:08,22.6*C,32.0%
03/26/22,18:08,22.6*C,32.0%
03/26/22,18:09,22.6*C,32.3%
03/26/22,18:09,22.7*C,32.6%
03/26/22,18:09,22.7*C,32.6%
03/26/22,18:09,22.6*C,32.6%
03/26/22,18:10,22.6*C,32.6%
03/26/22,18:10,22.7*C,32.8%
03/26/22,18:10,22.6*C,32.8%
03/26/22,18:10,22.7*C,32.8%
03/26/22,18:10,22.6*C,32.9%
03/26/22,18:11,22.6*C,32.8%
03/26/22,18:11,22.6*C,33.0%
03/26/22,18:11,22.6*C,33.2%
03/26/22,18:11,22.6*C,33.3%
03/26/22,18:12,22.6*C,33.2%
03/26/22,18:12,22.6*C,33.4%
03/26/22,18:12,22.6*C,33.9%
03/26/22,18:12,22.6*C,33.9%
03/26/22,18:12,22.6*C,33.9%
03/26/22,18:13,22.6*C,33.8%
03/26/22,18:13,22.6*C,33.7%
03/26/22,18:13,22.6*C,33.8%
03/26/22,18:13,22.6*C,33.9%
03/26/22,18:14,22.6*C,33.8%
03/26/22,18:14,22.6*C,33.9%
03/26/22,18:14,22.7*C,34.0%
03/26/22,18:14,22.6*C,33.9%
03/26/22,18:14,22.6*C,34.1%
03/26/22,18:15,22.6*C,34.1%
03/26/22,18:15,22.6*C,34.2%
03/26/22,18:15,22.6*C,34.4%
03/26/22,18:15,22.6*C,34.4%
03/26/22,18:16,22.6*C,34.6%
03/26/22,18:16,22.6*C,34.7%
03/26/22,18:16,22.6*C,34.9%
03/26/22,18:16,22.6*C,34.9%
03/26/22,18:16,22.6*C,35.0%
03/26/22,18:17,22.6*C,34.9%
03/26/22,18:17,22.6*C,35.0%
03/26/22,18:17,22.6*C,34.9%
03/26/22,18:17,22.6*C,35.0%
03/26/22,18:18,22.6*C,35.2%
03/26/22,18:18,22.6*C,35.3%
03/26/22,18:18,22.6*C,35.5%
03/26/22,18:18,22.6*C,35.9%
03/26/22,18:18,22.6*C,35.9%
03/26/22,18:19,22.6*C,35.8%
03/26/22,18:19,22.6*C,36.0%
03/26/22,18:19,22.6*C,36.1%
03/26/22,18:19,22.6*C,36.0%
03/26/22,18:20,22.6*C,36.2%
03/26/22,18:20,22.6*C,36.2%
03/26/22,18:20,22.6*C,36.3%
03/26/22,18:20,22.6*C,36.3%
03/26/22,18:21,22.7*C,36.2%
03/26/22,18:21,22.6*C,36.1%
03/26/22,18:21,22.7*C,36.3%
03/26/22,18:21,22.6*C,36.3%
03/26/22,18:21,22.7*C,36.4%
03/26/22,18:22,22.7*C,36.6%
03/26/22,18:22,22.7*C,36.6%
03/26/22,18:22,22.7*C,36.6%
03/26/22,18:22,22.7*C,36.6%
03/26/22,18:22,22.7*C,36.7%
03/26/22,18:23,22.7*C,36.7%
03/26/22,18:23,22.7*C,36.8%
03/26/22,18:23,22.7*C,37.0%
03/26/22,18:23,22.7*C,37.0%
03/26/22,18:24,22.7*C,36.9%
03/26/22,18:24,22.7*C,37.0%
03/26/22,18:24,22.7*C,37.1%
03/26/22,18:24,22.7*C,37.1%
03/26/22,18:24,22.7*C,37.2%
03/26/22,18:25,22.7*C,37.3%
03/26/22,18:25,22.7*C,37.2%
03/26/22,18:25,22.7*C,37.4%
03/26/22,18:25,22.7*C,37.8%
03/26/22,18:26,22.7*C,38.0%
03/26/22,18:26,22.7*C,38.0%
03/26/22,18:26,22.7*C,37.7%
03/26/22,18:26,22.6*C,37.6%
03/26/22,18:26,22.7*C,37.8%
03/26/22,18:27,22.7*C,38.2%
03/26/22,18:27,22.7*C,38.4%
03/26/22,18:27,22.7*C,38.4%
03/26/22,18:27,22.7*C,37.9%
03/26/22,18:28,22.7*C,37.9%
03/26/22,18:28,22.7*C,37.9%
03/26/22,18:28,22.7*C,38.1%
03/26/22,18:28,22.7*C,38.0%
03/26/22,18:28,22.7*C,38.1%
03/26/22,18:29,22.7*C,38.1%
03/26/22,18:29,22.7*C,38.4%
03/26/22,18:29,22.7*C,38.4%
03/26/22,18:29,22.7*C,38.4%
03/26/22,18:29,22.7*C,38.6%
03/26/22,18:30,22.7*C,38.4%
03/26/22,18:30,22.7*C,38.4%
03/26/22,18:30,22.7*C,38.4%
03/26/22,18:30,22.7*C,38.5%
03/26/22,18:31,22.7*C,38.4%
03/26/22,18:31,22.7*C,38.4%
03/26/22,18:31,22.7*C,38.4%
03/26/22,18:31,22.7*C,38.3%
03/26/22,18:31,22.7*C,38.2%
03/26/22,18:32,22.7*C,38.3%
03/26/22,18:32,22.7*C,38.2%
03/26/22,18:32,22.7*C,38.3%
03/26/22,18:32,22.7*C,38.4%
03/26/22,18:33,22.7*C,38.3%
03/26/22,18:33,22.7*C,38.1%
03/26/22,18:33,22.7*C,38.0%
03/26/22,18:33,22.7*C,38.0%
03/26/22,18:33,22.7*C,38.2%
03/26/22,18:34,22.7*C,38.4%
03/26/22,18:34,22.7*C,38.4%
03/26/22,18:34,22.7*C,38.4%
03/26/22,18:34,22.7*C,38.3%
03/26/22,18:34,22.8*C,38.4%
03/26/22,18:35,22.7*C,38.4%
03/26/22,18:35,22.7*C,38.2%
03/26/22,18:35,22.7*C,38.1%
03/26/22,18:35,22.7*C,38.0%
03/26/22,18:36,22.7*C,37.9%
03/26/22,18:36,22.7*C,38.1%
03/26/22,18:36,22.7*C,38.2%
03/26/22,18:36,22.7*C,38.4%
03/26/22,18:36,22.7*C,38.6%
03/26/22,18:37,22.7*C,38.7%
03/26/22,18:37,22.7*C,38.6%
03/26/22,18:37,22.7*C,38.6%
03/26/22,18:37,22.8*C,38.6%
03/26/22,18:38,22.7*C,38.1%
03/26/22,18:38,22.7*C,38.2%
03/26/22,18:38,22.8*C,38.3%
03/26/22,18:38,22.8*C,38.2%
03/26/22,18:38,22.8*C,38.1%
03/26/22,18:39,22.8*C,38.2%
03/26/22,18:39,22.8*C,38.2%
03/26/22,18:39,22.7*C,38.3%
03/26/22,18:39,22.8*C,38.3%
03/26/22,18:40,22.7*C,38.2%
03/26/22,18:40,22.8*C,38.2%
03/26/22,18:40,22.8*C,38.2%
03/26/22,18:40,22.8*C,38.1%
03/26/22,18:40,22.8*C,38.2%
03/26/22,18:41,22.8*C,38.6%
03/26/22,18:41,22.8*C,38.6%
03/26/22,18:41,22.8*C,38.5%
03/26/22,18:41,22.8*C,38.6%
03/26/22,18:42,22.8*C,38.7%
03/26/22,18:42,22.8*C,38.4%
03/26/22,18:42,22.8*C,38.2%
03/26/22,18:42,22.8*C,38.0%
03/26/22,18:42,22.8*C,37.9%
03/26/22,18:43,22.8*C,37.9%
03/26/22,18:43,22.8*C,38.0%
03/26/22,18:43,22.8*C,38.3%
03/26/22,18:43,22.8*C,38.4%
03/26/22,18:44,22.8*C,38.4%
03/26/22,18:44,22.8*C,38.2%
03/26/22,18:44,22.8*C,38.2%
03/26/22,18:44,22.8*C,38.3%
03/26/22,18:44,22.8*C,38.3%
03/26/22,18:45,22.8*C,38.3%
03/26/22,18:45,22.8*C,37.9%
03/26/22,18:45,22.8*C,38.0%
03/26/22,18:45,22.8*C,38.1%
03/26/22,18:46,22.8*C,38.3%
03/26/22,18:46,22.8*C,38.1%
03/26/22,18:46,22.9*C,38.4%
03/26/22,18:46,22.9*C,38.4%
03/26/22,18:54,22.9*C,38.2%
03/26/22,18:54,22.9*C,39.1%
03/26/22,18:55,22.8*C,37.7%
03/26/22,18:55,22.8*C,37.7%
03/26/22,18:55,22.9*C,38.0%
03/26/22,18:55,22.9*C,38.2%
03/26/22,18:56,22.9*C,38.0%
03/26/22,18:56,22.9*C,37.9%
03/26/22,18:56,22.8*C,38.0%
03/26/22,18:56,22.8*C,38.1%
03/26/22,18:56,22.9*C,38.2%
03/26/22,18:57,22.8*C,38.0%
03/26/22,18:57,22.9*C,37.9%
03/26/22,18:57,22.9*C,37.8%
03/26/22,18:57,22.8*C,37.6%
03/26/22,18:58,22.8*C,37.6%
03/26/22,18:58,22.9*C,37.6%
03/26/22,18:58,22.9*C,37.6%
03/26/22,18:58,22.8*C,37.5%
03/26/22,18:58,22.8*C,37.5%
03/26/22,18:59,22.8*C,37.4%
03/26/22,18:59,22.9*C,37.4%
03/26/22,18:59,22.8*C,37.5%
03/26/22,18:59,22.8*C,37.4%
03/26/22,18:59,22.8*C,37.5%
03/26/22,19:00,22.9*C,37.8%
03/26/22,19:00,22.9*C,37.9%
03/26/22,19:00,22.9*C,37.6%
03/26/22,19:00,22.9*C,37.6%
03/26/22,19:01,22.8*C,37.7%
03/26/22,19:01,22.8*C,37.7%
03/26/22,19:01,22.8*C,37.7%
03/26/22,19:01,22.8*C,37.7%
03/26/22,19:01,22.8*C,37.7%
03/26/22,19:02,22.8*C,37.6%
03/26/22,19:02,22.8*C,37.4%
03/26/22,19:02,22.8*C,37.2%
03/26/22,19:02,22.8*C,37.3%
03/26/22,19:03,22.8*C,37.5%
03/26/22,19:03,22.9*C,37.6%
03/26/22,19:03,22.8*C,37.3%
03/26/22,19:03,22.8*C,37.4%
03/26/22,19:03,22.8*C,37.3%
03/26/22,19:04,22.8*C,37.4%
03/26/22,19:04,22.8*C,37.3%
03/26/22,19:04,22.9*C,37.6%
03/26/22,19:04,22.8*C,37.6%
03/26/22,19:05,22.9*C,37.6%
03/26/22,19:05,22.8*C,37.5%
03/26/22,19:05,22.8*C,37.5%
03/26/22,19:05,22.8*C,37.3%
03/26/22,19:06,22.8*C,37.4%
03/26/22,19:06,22.8*C,37.4%
03/26/22,19:06,22.8*C,37.2%
03/26/22,19:06,22.8*C,37.1%
03/26/22,19:06,22.8*C,37.1%
03/26/22,19:07,22.8*C,36.9%
03/26/22,19:07,22.8*C,36.9%
03/26/22,19:07,22.8*C,36.9%
03/26/22,19:07,22.8*C,36.9%
03/26/22,19:08,22.8*C,37.0%
03/26/22,19:08,22.8*C,37.2%
03/26/22,19:08,22.8*C,37.2%
03/26/22,19:08,22.8*C,37.3%
03/26/22,19:08,22.8*C,37.2%
03/26/22,19:09,22.8*C,37.2%
03/26/22,19:09,22.8*C,37.2%
03/26/22,19:09,22.8*C,37.1%
03/26/22,19:09,22.8*C,37.1%
03/26/22,19:10,22.8*C,37.2%
03/26/22,19:10,22.8*C,37.2%
03/26/22,19:10,22.8*C,37.2%
03/26/22,19:10,22.8*C,37.2%
03/26/22,19:10,22.8*C,37.2%
03/26/22,19:11,22.8*C,37.2%
03/26/22,19:11,22.8*C,37.0%
03/26/22,19:11,22.8*C,37.1%
03/26/22,19:11,22.8*C,37.1%
03/26/22,19:12,22.8*C,37.3%
03/26/22,19:12,22.8*C,37.3%
03/26/22,19:12,22.8*C,37.4%
03/26/22,19:12,22.8*C,37.3%
03/26/22,19:13,22.8*C,37.2%
03/26/22,19:13,22.8*C,37.1%
03/26/22,19:13,22.8*C,37.0%
03/26/22,19:13,22.8*C,37.2%
03/26/22,19:13,22.8*C,37.3%
03/26/22,19:14,22.8*C,37.1%
03/26/22,19:14,22.8*C,37.2%
03/26/22,19:14,22.8*C,37.3%
03/26/22,19:14,22.8*C,37.4%
03/26/22,19:14,22.8*C,37.5%
03/26/22,19:15,22.8*C,37.4%
03/26/22,19:15,22.8*C,37.2%
03/26/22,19:15,22.8*C,37.2%
03/26/22,19:15,22.8*C,37.2%
03/26/22,19:16,22.8*C,37.2%
03/26/22,19:16,22.8*C,37.2%
03/26/22,19:16,22.8*C,37.0%
03/26/22,19:16,22.8*C,36.9%
03/26/22,19:16,22.8*C,36.9%
03/26/22,19:17,22.8*C,36.9%
03/26/22,19:17,22.8*C,37.0%
03/26/22,19:17,22.8*C,37.0%
03/26/22,19:17,22.8*C,37.0%
03/26/22,19:18,22.8*C,37.0%
03/26/22,19:18,22.8*C,37.1%
03/26/22,19:18,22.8*C,37.3%
03/26/22,19:18,22.8*C,37.2%
03/26/22,19:18,22.8*C,37.2%
03/26/22,19:19,22.7*C,37.4%
03/26/22,19:19,22.8*C,37.5%
03/26/22,19:19,22.7*C,37.4%
03/26/22,19:19,22.7*C,37.4%
03/26/22,19:20,22.8*C,37.7%
03/26/22,19:20,22.7*C,37.8%
03/26/22,19:20,22.7*C,38.1%
03/26/22,19:20,22.7*C,38.2%
03/26/22,19:20,22.7*C,38.2%
03/26/22,19:21,22.7*C,38.0%
03/26/22,19:21,22.7*C,37.7%
03/26/22,19:21,22.7*C,37.7%
03/26/22,19:21,22.7*C,37.8%
03/26/22,19:22,22.7*C,38.1%
03/26/22,19:22,22.7*C,37.9%
03/26/22,19:22,22.7*C,38.0%
03/26/22,19:22,22.7*C,37.9%
03/26/22,19:23,22.7*C,38.1%
03/26/22,19:23,22.7*C,38.2%
03/26/22,19:23,22.7*C,38.1%
03/26/22,19:23,22.7*C,37.9%
03/26/22,19:23,22.6*C,37.6%
03/26/22,19:24,22.7*C,37.3%
03/26/22,19:24,22.7*C,37.3%
03/26/22,19:24,22.7*C,37.2%
03/26/22,19:24,22.7*C,37.2%
03/26/22,19:25,22.7*C,37.2%
03/26/22,19:25,22.7*C,37.1%
03/26/22,19:25,22.7*C,37.1%
03/26/22,19:25,22.7*C,37.1%
03/26/22,19:25,22.7*C,36.9%
03/26/22,19:26,22.7*C,36.8%
03/26/22,19:26,22.7*C,36.8%
03/26/22,19:26,22.7*C,36.9%
03/26/22,19:26,22.7*C,36.5%
